age,default,balance,housing,loan,previously_success,cluster
44.000000000000014,no,277.99999999999943,no,no,no,1
35.0,no,352.99999999999926,no,no,no,1
31.0,no,161.99999999999986,no,no,no,1
33.00000000000001,no,94.99999999999999,no,no,no,1
47.99999999999997,no,80.99999999999994,no,no,no,1
30.0,no,3.0000000000000053,no,no,no,1
42.99999999999999,no,1076.9999999999986,no,yes,no,0
58.999999999999986,no,1425.0000000000002,yes,no,no,2
51.00000000000001,no,25.99999999999999,yes,no,no,2
35.99999999999999,no,917.999999999999,no,no,no,1
48.99999999999997,no,588.0000000000009,no,no,no,1
58.999999999999986,no,4449.999999999998,no,no,no,1
41.99999999999998,no,3500.9999999999977,no,no,no,1
46.999999999999986,no,3439.999999999999,no,no,no,1
32.000000000000014,no,35.0,no,no,no,1
35.99999999999999,yes,62.99999999999992,no,no,no,1
60.00000000000001,no,871.9999999999982,no,no,no,1
55.00000000000002,no,158.9999999999998,no,no,no,1
45.0,no,1291.0000000000011,yes,no,no,2
33.99999999999999,no,-63.999999999999986,yes,yes,no,3
32.000000000000014,no,1011.0000000000011,no,no,no,1
35.0,no,433.0000000000001,no,no,no,1
30.0,no,1286.0000000000005,no,no,no,1
31.0,no,3587.999999999998,no,no,no,1
30.0,no,0.0,no,no,no,1
35.0,no,1683.9999999999984,yes,no,no,2
48.99999999999997,no,592.0000000000002,no,no,no,1
35.0,yes,-29.999999999999986,no,no,no,1
32.000000000000014,no,-213.0000000000001,yes,no,no,2
58.000000000000014,no,0.0,no,no,no,1
30.0,no,1239.0000000000027,no,no,no,1
37.99999999999999,no,0.0,no,no,no,1
35.0,no,576.0000000000001,no,no,no,1
60.00000000000001,no,3028.999999999994,no,no,no,1
35.99999999999999,no,4541.999999999998,yes,no,no,2
56.00000000000001,no,312.9999999999994,no,no,no,1
45.99999999999999,no,291.99999999999983,no,yes,no,0
42.99999999999999,no,946.0000000000008,no,no,no,1
40.999999999999986,no,195.00000000000009,no,no,no,1
31.0,no,367.00000000000045,no,no,no,1
47.99999999999997,no,266.0000000000003,no,no,no,1
60.00000000000001,no,-50.0,no,no,no,1
35.99999999999999,no,33.999999999999964,no,yes,no,0
33.99999999999999,no,603.0000000000006,no,no,no,1
58.000000000000014,no,1326.0000000000018,no,no,no,1
45.0,no,265.0000000000002,no,no,no,1
39.0,no,-17.000000000000014,yes,yes,no,3
55.00000000000002,no,55.00000000000002,no,yes,no,0
32.000000000000014,no,963.0,no,no,no,1
40.999999999999986,no,4522.000000000004,no,no,no,1
32.000000000000014,no,235.0000000000003,yes,no,no,2
32.000000000000014,no,791.9999999999998,no,no,no,1
31.0,no,58.000000000000014,no,no,no,1
33.00000000000001,no,2059.0000000000027,no,no,no,1
35.99999999999999,no,216.00000000000023,no,no,no,1
35.0,no,634.0000000000011,yes,no,no,2
37.99999999999999,no,1029.000000000002,no,no,no,1
35.99999999999999,no,431.99999999999994,yes,no,no,2
46.999999999999986,no,961.0,no,no,no,1
31.0,no,0.0,no,no,no,1
48.99999999999997,no,412.99999999999994,yes,yes,no,3
58.999999999999986,no,0.0,no,no,no,1
36.99999999999999,no,4293.000000000001,yes,no,no,2
41.99999999999998,no,0.0,no,no,no,1
45.99999999999999,no,1673.0000000000018,yes,no,no,2
35.0,no,357.9999999999996,no,no,no,1
51.00000000000001,no,21614.000000000004,no,no,no,1
40.999999999999986,no,1026.0000000000005,no,no,no,1
35.0,no,56.00000000000001,no,no,no,1
33.99999999999999,no,-281.00000000000006,no,no,no,1
37.99999999999999,no,82.00000000000003,no,no,no,1
33.00000000000001,no,78.99999999999997,no,no,no,1
35.99999999999999,no,0.0,no,no,no,1
33.00000000000001,no,58.000000000000014,yes,no,no,2
31.0,no,350.00000000000017,no,no,no,1
45.0,no,372.9999999999998,no,no,no,1
32.000000000000014,no,134.00000000000014,no,yes,no,0
33.99999999999999,no,0.0,no,no,no,1
33.00000000000001,no,27.99999999999998,no,no,no,1
46.999999999999986,no,995.999999999999,no,no,no,1
36.99999999999999,no,1560.999999999999,no,no,no,1
35.0,no,514.9999999999991,yes,yes,no,3
36.99999999999999,no,45.00000000000004,no,no,no,1
60.00000000000001,no,613.9999999999998,no,no,no,1
37.99999999999999,no,299.99999999999966,no,no,no,1
37.99999999999999,no,332.00000000000034,yes,no,no,2
30.0,no,32.00000000000003,no,no,no,1
46.999999999999986,no,8.000000000000009,no,no,no,1
40.00000000000002,no,194.00000000000017,no,yes,no,0
46.999999999999986,no,193.0000000000002,yes,no,no,2
53.00000000000001,no,578.0000000000013,no,no,no,1
47.99999999999997,no,646.9999999999986,no,no,no,1
45.99999999999999,no,1007.9999999999986,no,no,no,1
35.99999999999999,no,0.0,no,no,no,1
33.00000000000001,no,452.0000000000001,yes,no,no,2
56.00000000000001,no,2924.9999999999977,no,no,no,1
32.000000000000014,no,0.0,no,no,no,1
35.0,no,3490.000000000002,yes,no,no,2
32.000000000000014,yes,-0.9999999999999989,no,no,no,1
45.0,no,1186.0000000000002,no,no,no,1
45.0,no,54.000000000000014,no,no,no,1
36.99999999999999,no,160.00000000000017,no,no,no,1
51.00000000000001,no,461.9999999999996,yes,no,no,2
35.0,no,393.00000000000006,no,no,no,1
46.999999999999986,no,0.0,no,no,no,1
32.000000000000014,no,0.0,no,no,no,1
35.0,no,0.0,no,no,no,1
31.0,no,471.0000000000007,no,no,no,1
45.99999999999999,no,134.00000000000014,no,no,no,1
48.99999999999997,no,0.0,no,no,no,1
45.0,no,865.0000000000007,no,no,no,1
33.00000000000001,yes,-707.9999999999993,no,no,no,1
51.00000000000001,no,254.99999999999994,no,no,no,1
58.999999999999986,no,373.9999999999996,no,no,no,1
47.99999999999997,no,700.0,yes,no,no,2
56.999999999999986,no,1218.0000000000007,no,no,no,1
33.00000000000001,no,599.0,yes,no,no,2
39.0,no,238.99999999999997,no,no,no,1
39.0,no,109.00000000000023,no,no,no,1
41.99999999999998,no,112.00000000000013,no,no,no,1
36.99999999999999,no,5.0,no,no,no,1
30.0,no,0.0,no,no,no,1
45.99999999999999,no,876.9999999999994,no,no,no,1
33.00000000000001,no,8.000000000000009,no,no,no,1
48.99999999999997,no,0.0,no,no,no,1
35.99999999999999,no,0.0,no,no,no,1
31.0,no,2070.000000000001,no,no,no,1
33.99999999999999,no,52.999999999999936,yes,yes,no,3
35.0,no,-145.99999999999997,yes,no,no,2
56.00000000000001,no,67.00000000000007,no,yes,no,0
32.000000000000014,no,283.99999999999983,no,no,no,1
33.00000000000001,no,309.9999999999994,no,no,no,1
47.99999999999997,no,134.00000000000014,no,no,no,1
33.99999999999999,no,95.99999999999991,no,no,no,1
35.0,no,33.00000000000005,no,no,no,1
32.000000000000014,no,443.99999999999994,no,no,no,1
58.000000000000014,no,73.99999999999997,no,no,no,1
31.0,no,0.0,no,no,no,1
33.00000000000001,no,175.99999999999977,no,no,no,1
32.000000000000014,no,0.0,no,no,no,1
31.0,no,-1.9999999999999982,no,no,no,1
58.999999999999986,no,1059.0,no,no,no,1
47.99999999999997,no,15.999999999999993,no,no,no,1
32.000000000000014,no,769.000000000001,no,no,no,1
35.99999999999999,no,3.9999999999999973,yes,no,no,2
33.00000000000001,no,118.00000000000024,yes,no,no,2
37.99999999999999,no,1314.0000000000016,no,no,no,1
54.000000000000014,no,184.00000000000026,no,no,no,1
39.0,no,0.0,no,no,no,1
47.99999999999997,no,104.99999999999979,no,no,no,1
31.0,no,0.0,no,no,no,1
33.99999999999999,no,943.0000000000006,no,no,no,1
39.0,no,115.00000000000009,no,no,no,1
31.0,no,13.000000000000016,no,no,no,1
55.00000000000002,no,429.99999999999943,no,no,no,1
50.0,no,0.0,no,no,no,1
45.0,no,88.00000000000006,no,no,no,1
35.0,no,171.0000000000001,no,no,no,1
31.0,no,250.9999999999998,no,yes,no,0
36.99999999999999,no,-9.000000000000002,no,no,no,1
33.99999999999999,yes,91.00000000000001,no,no,no,1
33.00000000000001,no,232.99999999999986,no,no,no,1
33.00000000000001,no,503.0000000000005,no,no,no,1
55.00000000000002,no,0.0,no,no,no,1
40.999999999999986,no,0.0,no,no,no,1
33.00000000000001,no,21.99999999999998,no,no,no,1
45.99999999999999,no,123.00000000000014,no,no,no,1
60.00000000000001,no,219.00000000000028,no,no,no,1
46.999999999999986,no,309.9999999999994,no,no,no,1
31.0,no,95.99999999999991,no,no,no,1
40.999999999999986,no,2408.000000000005,no,no,no,1
45.99999999999999,no,1685.0,yes,no,no,2
46.999999999999986,no,8480.000000000005,no,no,no,1
31.0,no,314.9999999999995,no,no,no,1
33.99999999999999,no,7.000000000000005,yes,yes,no,3
45.0,no,491.99999999999943,no,no,no,1
32.000000000000014,no,500.00000000000034,no,yes,no,0
48.99999999999997,no,145.99999999999997,no,no,no,1
39.0,no,35.99999999999998,no,no,no,1
46.999999999999986,no,518.0000000000003,no,no,no,1
58.999999999999986,no,2594.999999999999,yes,no,no,2
47.99999999999997,no,493.99999999999955,no,no,no,1
33.00000000000001,no,0.0,no,no,no,1
37.99999999999999,no,172.99999999999986,no,no,no,1
33.00000000000001,no,335.0,no,no,no,1
48.99999999999997,no,10.000000000000007,no,no,no,1
31.0,no,0.0,no,no,no,1
45.99999999999999,no,-852.0000000000001,no,yes,no,0
33.00000000000001,no,230.00000000000014,no,yes,no,0
37.99999999999999,no,0.0,no,no,no,1
58.999999999999986,no,0.0,no,no,no,1
48.99999999999997,no,102.00000000000001,no,no,no,1
40.00000000000002,no,56.00000000000001,no,no,no,1
32.000000000000014,no,1178.9999999999986,no,no,no,1
33.99999999999999,no,194.00000000000017,no,no,no,1
54.000000000000014,no,1059.0,no,no,no,1
45.0,no,121.00000000000013,no,no,no,1
30.0,no,3849.0000000000023,no,no,no,1
40.00000000000002,no,40.999999999999986,no,no,no,1
41.99999999999998,no,-166.00000000000006,no,no,no,1
33.00000000000001,no,-359.00000000000006,no,no,no,1
42.99999999999999,no,256.9999999999998,no,no,no,1
39.0,no,8.000000000000009,no,no,no,1
40.00000000000002,no,0.0,no,no,no,1
52.00000000000001,no,214.0000000000001,no,no,no,1
55.00000000000002,no,771.0000000000002,no,no,no,1
35.0,no,510.99999999999994,no,no,no,1
54.000000000000014,no,1669.9999999999993,no,no,no,1
45.0,no,84.99999999999989,no,no,no,1
33.00000000000001,no,842.0000000000007,no,no,no,1
45.99999999999999,no,201.00000000000006,no,no,no,1
31.0,no,4800.000000000012,yes,no,no,2
45.99999999999999,no,0.0,no,yes,no,0
54.000000000000014,no,466.00000000000006,no,no,no,1
33.99999999999999,no,562.9999999999992,yes,yes,no,3
44.000000000000014,no,369.99999999999926,no,yes,no,0
32.000000000000014,no,257.99999999999966,yes,no,no,2
33.00000000000001,no,1254.9999999999998,no,no,no,1
40.999999999999986,no,147.9999999999999,no,no,no,1
45.0,no,291.99999999999983,yes,no,no,2
40.999999999999986,yes,-120.00000000000003,no,no,no,1
48.99999999999997,no,0.0,no,no,no,1
35.99999999999999,no,268.0000000000002,no,no,no,1
45.0,no,2086.9999999999973,no,no,no,1
47.99999999999997,no,-253.99999999999991,no,yes,no,0
40.999999999999986,no,5936.0000000000055,no,no,no,1
40.999999999999986,no,593.0000000000013,no,no,no,1
56.00000000000001,no,665.0000000000001,no,no,no,1
55.00000000000002,no,45.99999999999997,no,no,no,1
35.99999999999999,no,10.000000000000007,no,no,no,1
40.00000000000002,no,185.0000000000004,no,no,no,1
30.0,no,0.9999999999999989,no,no,no,1
35.0,no,909.9999999999999,no,no,no,1
31.0,no,8311.999999999996,no,no,no,1
58.999999999999986,no,417.9999999999995,no,no,no,1
45.99999999999999,no,116.99999999999993,no,no,no,1
37.99999999999999,no,185.0000000000004,no,yes,no,0
52.00000000000001,no,0.0,no,no,no,1
52.00000000000001,no,0.0,no,no,no,1
45.0,no,350.9999999999999,yes,no,no,2
37.99999999999999,no,50.00000000000002,no,no,no,1
40.00000000000002,no,840.9999999999991,no,yes,no,0
46.999999999999986,no,946.9999999999987,no,yes,no,0
47.99999999999997,no,1902.9999999999993,no,no,no,1
37.99999999999999,no,45.99999999999997,no,no,no,1
60.00000000000001,no,220.99999999999997,no,no,no,1
33.99999999999999,no,0.0,yes,no,no,2
33.00000000000001,no,73.99999999999997,no,no,no,1
46.999999999999986,no,1055.999999999999,no,no,no,1
58.000000000000014,no,69.00000000000003,no,no,no,1
46.999999999999986,no,124.00000000000004,no,no,no,1
33.99999999999999,no,346.9999999999998,no,no,no,1
32.000000000000014,no,15.999999999999993,no,no,no,1
31.0,no,0.0,no,no,no,1
40.999999999999986,no,88.00000000000006,no,no,no,1
36.99999999999999,yes,-3.0,no,no,no,1
56.00000000000001,no,4576.999999999997,no,no,no,1
52.00000000000001,no,626.9999999999999,no,no,no,1
48.99999999999997,no,1682.9999999999998,no,no,no,1
35.99999999999999,no,35.0,no,no,no,1
32.000000000000014,no,224.0,no,no,no,1
60.00000000000001,no,0.0,no,no,no,1
48.99999999999997,no,114.00000000000011,no,no,no,1
35.0,no,385.0000000000004,yes,no,no,2
35.99999999999999,no,25.99999999999999,no,no,no,1
35.99999999999999,no,860.9999999999982,no,no,no,1
33.00000000000001,no,125.0,no,no,no,1
33.99999999999999,no,1795.0000000000023,yes,no,no,2
36.99999999999999,no,448.99999999999966,yes,no,no,2
32.000000000000014,no,2232.999999999997,no,no,no,1
30.0,no,124.00000000000004,no,no,no,1
36.99999999999999,no,260.99999999999994,no,no,no,1
45.0,no,182.9999999999999,no,no,no,1
52.00000000000001,no,64.00000000000004,no,no,no,1
45.99999999999999,no,590.9999999999999,no,no,no,1
45.99999999999999,no,45.99999999999997,no,no,no,1
33.00000000000001,no,23.000000000000025,no,no,no,1
39.0,no,0.0,no,no,no,1
48.99999999999997,no,0.0,no,no,no,1
50.0,no,0.0,no,no,no,1
46.999999999999986,no,1076.9999999999986,no,no,no,1
36.99999999999999,no,372.9999999999998,no,no,no,1
42.99999999999999,yes,0.0,no,no,no,1
53.00000000000001,no,240.00000000000037,no,no,no,1
31.0,no,7554.000000000003,no,no,no,1
35.0,no,0.0,no,no,no,1
36.99999999999999,no,40.999999999999986,no,no,no,1
51.00000000000001,no,-27.00000000000002,no,no,no,1
36.99999999999999,no,0.0,no,no,no,1
46.999999999999986,no,83.99999999999994,no,no,no,1
56.999999999999986,no,41.99999999999996,no,no,no,1
35.99999999999999,no,2418.999999999999,no,no,no,1
32.000000000000014,no,123.00000000000014,no,no,no,1
33.00000000000001,no,32.00000000000003,no,no,no,1
37.99999999999999,no,0.0,no,no,no,1
51.00000000000001,no,4695.000000000003,no,no,no,1
31.0,no,13099.0,no,no,no,1
36.99999999999999,no,3452.000000000002,yes,no,no,2
45.99999999999999,no,212.00000000000009,yes,no,no,2
53.00000000000001,no,0.0,no,no,no,1
58.999999999999986,no,1226.9999999999986,no,no,no,1
33.99999999999999,no,35.99999999999998,no,no,no,1
45.99999999999999,no,-89.99999999999997,no,yes,no,0
30.0,no,1784.9999999999964,no,no,no,1
48.99999999999997,no,0.0,no,no,no,1
42.99999999999999,no,0.0,no,no,no,1
35.99999999999999,no,1828.0000000000005,yes,no,no,2
28.000000000000004,no,8.99999999999999,yes,no,no,2
35.99999999999999,no,-102.99999999999999,yes,yes,no,3
46.999999999999986,no,555.0,yes,yes,no,3
36.99999999999999,no,198.99999999999991,yes,no,no,2
50.0,no,12519.000000000002,yes,no,no,2
32.000000000000014,no,9214.000000000007,no,yes,no,0
31.0,no,78.99999999999997,yes,no,no,2
52.00000000000001,no,5303.000000000011,yes,no,no,2
52.00000000000001,no,5.9999999999999964,no,no,no,1
45.0,no,1292.9999999999995,yes,yes,no,3
46.999999999999986,no,24556.000000000047,no,no,no,1
42.99999999999999,no,1257.999999999998,no,no,no,1
30.0,no,238.99999999999997,no,no,no,1
33.99999999999999,no,881.9999999999998,no,yes,no,0
44.000000000000014,no,1679.0,no,no,no,1
30.0,no,1664.0000000000005,yes,no,no,2
33.00000000000001,no,881.9999999999998,no,no,no,1
32.000000000000014,no,8748.99999999999,yes,yes,no,3
41.99999999999998,no,-247.00000000000009,yes,yes,no,3
40.00000000000002,no,1158.999999999999,no,no,no,1
33.00000000000001,no,3443.9999999999977,yes,no,no,2
58.000000000000014,no,2198.9999999999995,no,no,no,1
35.0,no,0.0,yes,no,no,2
31.0,no,7424.000000000004,yes,no,no,2
45.0,no,5346.000000000007,yes,yes,no,3
58.000000000000014,no,26254.000000000004,yes,no,no,2
45.0,no,1143.9999999999984,yes,no,no,2
28.000000000000004,no,2351.0,no,no,no,1
35.99999999999999,no,2415.000000000005,yes,no,no,2
41.99999999999998,no,163.99999999999966,yes,yes,no,3
32.000000000000014,no,5514.000000000003,no,no,no,1
28.000000000000004,no,123.00000000000014,no,yes,no,0
40.00000000000002,no,3351.9999999999995,yes,no,no,2
35.99999999999999,no,0.0,yes,no,no,2
44.000000000000014,no,429.0000000000003,yes,no,no,2
51.00000000000001,no,5253.999999999993,yes,no,no,2
56.00000000000001,no,588.9999999999998,yes,no,yes,4
26.0,no,1445.0000000000016,no,no,no,1
40.00000000000002,no,568.000000000001,yes,no,no,2
48.99999999999997,no,10250.000000000022,yes,no,no,2
50.0,no,3536.9999999999995,no,no,no,1
44.000000000000014,no,1324.0,yes,no,no,2
58.000000000000014,no,1947.0,no,no,no,1
36.99999999999999,no,1966.9999999999964,no,no,no,1
35.99999999999999,no,3253.999999999999,yes,no,no,2
39.0,no,437.0000000000001,yes,no,no,2
58.000000000000014,no,3259.9999999999986,no,no,no,1
26.999999999999996,no,2328.9999999999995,no,no,no,1
33.00000000000001,no,431.00000000000097,yes,no,no,2
46.999999999999986,no,12025.999999999982,yes,no,no,2
30.0,no,1309.9999999999989,no,no,no,1
39.0,no,1756.9999999999982,no,no,no,1
56.999999999999986,no,7554.000000000003,no,no,no,1
37.99999999999999,no,385.0000000000004,yes,no,no,2
42.99999999999999,no,107.00000000000003,yes,yes,no,3
33.99999999999999,no,1011.9999999999981,yes,yes,no,3
31.0,no,352.0000000000002,no,no,no,1
35.0,no,0.0,yes,no,no,2
58.000000000000014,no,372.0000000000008,no,yes,no,0
60.00000000000001,no,1800.9999999999966,no,no,no,1
58.999999999999986,no,257.99999999999966,yes,no,no,2
35.0,no,7505.999999999994,yes,no,no,2
41.99999999999998,no,314.0,yes,no,no,2
42.99999999999999,no,859.9999999999998,no,no,no,1
35.99999999999999,no,5.9999999999999964,no,no,no,1
33.99999999999999,no,0.0,yes,no,no,2
35.0,no,3623.000000000002,no,no,no,1
42.99999999999999,no,0.0,yes,no,no,2
37.99999999999999,no,2470.0,no,no,no,1
39.0,no,1307.0000000000002,yes,no,no,2
58.000000000000014,no,3237.0000000000014,no,no,no,1
26.999999999999996,no,185.0000000000004,no,no,no,1
33.99999999999999,no,1865.9999999999995,no,no,no,1
40.999999999999986,no,522.9999999999994,yes,yes,no,3
60.00000000000001,no,5040.999999999995,no,no,no,1
28.000000000000004,no,1334.9999999999984,no,yes,no,0
26.0,no,172.00000000000006,no,yes,no,0
33.99999999999999,no,0.0,yes,no,no,2
56.00000000000001,no,6618.999999999996,yes,no,no,2
33.99999999999999,no,8.000000000000009,yes,no,no,2
50.0,no,237.00000000000028,no,yes,no,0
51.00000000000001,no,3131.9999999999977,no,no,no,1
26.0,no,4683.000000000005,yes,no,no,2
31.0,no,1330.999999999999,no,no,no,1
36.99999999999999,no,1969.9999999999998,yes,no,no,2
44.000000000000014,no,706.0000000000002,no,no,no,1
58.999999999999986,no,1026.0000000000005,no,no,no,1
42.99999999999999,no,93.99999999999991,yes,yes,no,3
48.99999999999997,no,248.99999999999946,no,no,no,1
47.99999999999997,no,14.999999999999998,no,no,no,1
33.99999999999999,no,1770.000000000002,yes,no,no,2
30.0,no,12857.000000000007,yes,no,no,2
35.99999999999999,no,3320.9999999999977,yes,no,no,2
31.0,no,2806.9999999999945,no,no,no,1
28.000000000000004,no,7.000000000000005,no,no,no,1
29.000000000000004,no,572.0000000000002,yes,no,no,2
33.00000000000001,no,1955.9999999999998,no,no,no,1
40.00000000000002,no,5059.999999999996,no,no,no,1
42.99999999999999,no,35.0,no,no,no,1
37.99999999999999,no,1101.0000000000005,yes,no,no,2
33.00000000000001,no,1233.9999999999993,no,no,no,1
23.000000000000004,no,39.999999999999986,no,no,no,1
58.999999999999986,no,6572.999999999995,yes,no,no,2
37.99999999999999,no,6490.000000000002,no,no,no,1
31.0,no,163.0000000000002,yes,yes,no,3
33.00000000000001,no,1005.0000000000019,yes,no,no,2
42.99999999999999,no,2270.999999999997,no,no,no,1
40.00000000000002,no,9916.0,no,no,no,1
47.99999999999997,no,0.9999999999999989,no,no,no,1
46.999999999999986,no,0.0,no,no,no,1
31.0,no,584.9999999999992,yes,no,no,2
33.00000000000001,no,456.000000000001,no,no,no,1
33.99999999999999,no,676.0,no,no,no,1
28.000000000000004,no,160.00000000000017,no,no,no,1
33.99999999999999,no,899.0000000000009,yes,no,no,2
46.999999999999986,no,1230.0000000000016,yes,no,no,2
22.0,no,332.99999999999983,no,yes,no,0
36.99999999999999,no,1016.0,yes,yes,no,3
26.0,no,51.999999999999936,no,yes,no,0
30.0,no,872.9999999999983,yes,no,yes,4
42.99999999999999,no,219.00000000000028,no,no,no,1
33.00000000000001,no,206.0000000000001,no,no,no,1
40.00000000000002,no,717.9999999999995,yes,yes,no,3
58.999999999999986,no,0.0,no,no,no,1
30.0,no,1243.0,yes,no,no,2
32.000000000000014,no,62.00000000000005,yes,no,no,2
32.000000000000014,no,700.0,no,no,no,1
31.0,no,0.0,no,no,no,1
48.99999999999997,no,3607.9999999999964,yes,no,no,2
26.999999999999996,no,67.00000000000007,no,no,no,1
35.0,no,126.99999999999986,yes,no,no,2
32.000000000000014,no,2089.0000000000023,yes,no,no,2
58.000000000000014,no,4152.000000000004,yes,no,no,2
35.0,no,943.0000000000006,no,no,no,1
30.0,no,815.9999999999987,yes,no,no,2
32.000000000000014,no,936.9999999999999,no,no,no,1
44.000000000000014,no,1631.0,yes,no,no,2
56.999999999999986,no,5269.999999999995,yes,no,no,2
51.00000000000001,no,118.99999999999976,no,no,no,1
51.00000000000001,no,58.000000000000014,yes,no,no,2
58.000000000000014,no,-942.0000000000001,yes,no,no,2
44.000000000000014,no,6203.000000000014,yes,yes,no,3
54.000000000000014,no,4027.999999999998,yes,no,no,2
56.999999999999986,no,0.0,yes,no,no,2
53.00000000000001,no,909.9999999999999,no,no,no,1
35.0,no,1576.9999999999995,yes,yes,no,3
40.999999999999986,no,7028.000000000012,no,no,no,1
50.0,no,665.0000000000001,no,no,no,1
36.99999999999999,no,421.0000000000001,yes,yes,no,3
45.99999999999999,no,1252.0,yes,yes,no,3
33.99999999999999,no,104.99999999999979,yes,no,no,2
36.99999999999999,no,8230.00000000002,yes,no,no,2
35.0,no,93.99999999999991,yes,no,no,2
48.99999999999997,no,514.0000000000001,no,no,no,1
41.99999999999998,no,70.99999999999994,no,no,no,1
48.99999999999997,no,1532.999999999997,no,no,no,1
41.99999999999998,no,4960.000000000006,no,no,no,1
48.99999999999997,no,8648.000000000022,no,no,no,1
46.999999999999986,no,228.00000000000048,yes,no,no,2
40.00000000000002,no,1622.9999999999986,yes,no,no,2
35.99999999999999,no,3295.9999999999973,yes,no,no,2
46.999999999999986,no,0.0,no,no,no,1
42.99999999999999,no,1648.000000000003,no,no,no,1
56.00000000000001,no,6798.0000000000055,yes,no,no,2
55.00000000000002,no,1402.0000000000002,yes,no,no,2
54.000000000000014,no,69.00000000000003,no,no,no,1
33.00000000000001,no,200.00000000000017,yes,no,no,2
56.00000000000001,no,5281.999999999995,no,no,no,1
52.00000000000001,no,0.0,yes,yes,no,3
45.0,no,581.9999999999999,no,no,no,1
51.00000000000001,no,195.00000000000009,yes,no,no,2
56.999999999999986,no,7161.999999999999,no,no,no,1
56.999999999999986,no,1635.9999999999984,no,no,no,1
58.000000000000014,no,425.00000000000097,yes,yes,no,3
55.00000000000002,no,198.99999999999991,no,no,no,1
45.0,no,1322.999999999999,yes,no,no,2
47.99999999999997,no,3418.9999999999995,yes,no,no,2
55.00000000000002,no,102.99999999999989,yes,yes,no,3
46.999999999999986,no,1028.0000000000016,no,yes,no,0
47.99999999999997,no,17.000000000000014,yes,no,no,2
39.0,no,2598.0000000000005,no,no,no,1
46.999999999999986,no,1483.999999999999,no,no,no,1
40.00000000000002,no,1692.9999999999993,yes,no,no,2
36.99999999999999,no,410.9999999999997,yes,yes,no,3
50.0,no,4278.000000000003,no,no,no,1
37.99999999999999,no,493.99999999999955,no,no,no,1
58.999999999999986,no,230.99999999999997,no,yes,no,0
54.000000000000014,no,197.9999999999998,yes,yes,no,3
32.000000000000014,no,2516.0,no,no,no,1
52.00000000000001,no,1701.0000000000007,yes,yes,no,3
47.99999999999997,no,295.00000000000017,yes,no,yes,4
52.00000000000001,no,1273.9999999999998,yes,no,no,2
56.999999999999986,no,1877.9999999999975,yes,no,no,2
42.99999999999999,no,3304.9999999999995,yes,no,no,2
45.0,no,0.9999999999999989,yes,no,no,2
30.0,no,2785.0000000000027,no,yes,no,0
45.99999999999999,no,-292.0000000000001,yes,no,no,2
40.00000000000002,no,8969.000000000016,yes,no,no,2
52.00000000000001,no,2900.9999999999977,no,no,no,1
53.00000000000001,no,65.00000000000003,no,no,no,1
48.99999999999997,no,1113.9999999999993,no,no,no,1
45.0,no,1476.9999999999995,yes,no,no,2
54.000000000000014,no,465.0000000000003,yes,yes,no,3
48.99999999999997,no,0.0,yes,no,no,2
39.0,no,401.0000000000004,yes,no,no,2
39.0,no,3324.000000000001,no,no,no,1
54.000000000000014,no,2440.0000000000005,no,yes,no,0
56.999999999999986,no,0.0,yes,yes,no,3
36.99999999999999,yes,0.0,no,no,no,1
41.99999999999998,no,477.0000000000002,yes,yes,no,3
39.0,no,1654.0000000000002,no,no,no,1
56.999999999999986,no,0.0,no,no,no,1
47.99999999999997,no,4656.000000000001,no,no,no,1
45.99999999999999,no,191.0,yes,no,no,2
39.0,no,108.00000000000007,no,no,no,1
48.99999999999997,no,64.00000000000004,no,no,yes,4
42.99999999999999,no,1865.000000000002,yes,no,no,2
47.99999999999997,no,17.000000000000014,yes,yes,no,3
44.000000000000014,no,1033.9999999999998,no,no,no,1
48.99999999999997,no,7.000000000000005,yes,yes,no,3
36.99999999999999,no,5447.000000000005,yes,yes,no,3
44.000000000000014,no,274.99999999999966,no,no,no,1
40.00000000000002,no,17.000000000000014,no,no,no,1
42.99999999999999,no,0.0,yes,no,no,2
56.999999999999986,no,1539.9999999999995,yes,no,no,2
33.99999999999999,no,751.0000000000015,yes,yes,no,3
31.0,no,1453.9999999999993,no,no,no,1
58.000000000000014,no,2764.000000000003,no,no,no,1
30.0,no,5381.000000000002,no,no,no,1
50.0,no,0.0,yes,yes,no,3
56.999999999999986,no,1748.9999999999995,no,no,no,1
40.00000000000002,no,0.0,yes,yes,no,3
39.0,no,312.9999999999994,yes,no,no,2
33.00000000000001,no,0.0,yes,no,no,2
40.999999999999986,no,1272.0000000000005,yes,no,no,2
37.99999999999999,no,1874.9999999999984,no,no,no,1
45.99999999999999,no,-60.00000000000001,no,no,no,1
58.999999999999986,no,6283.999999999995,yes,no,no,2
44.000000000000014,no,0.0,no,no,no,1
56.999999999999986,no,1468.9999999999973,yes,no,no,2
48.99999999999997,no,2654.9999999999995,no,no,no,1
56.999999999999986,no,1693.9999999999982,yes,no,no,2
51.00000000000001,no,0.0,no,no,no,1
58.000000000000014,no,317.99999999999994,yes,no,no,2
47.99999999999997,no,0.0,no,yes,no,0
35.0,no,1718.0000000000027,yes,yes,no,3
48.99999999999997,no,1084.0000000000002,yes,no,no,2
54.000000000000014,yes,5248.999999999986,yes,no,no,2
55.00000000000002,no,2410.000000000001,yes,no,no,2
50.0,no,632.9999999999993,no,yes,no,0
